truth_date,country,snapshot_date,value,age,revision_status,week_in_season,revision_amount
2025-01-12,PL,2025-02-07,481.7,3,0,20,0.0
2025-01-05,PL,2025-02-07,369.1,4,0,19,0.0
2024-12-29,PL,2025-02-07,377.6,5,0,18,0.0
2024-12-22,PL,2025-02-07,611.7,6,0,17,0.0
2024-12-15,PL,2025-02-07,507.0,7,0,16,0.0
2024-12-08,PL,2025-02-07,420.7,8,0,15,0.0
2024-12-01,PL,2025-02-07,413.7,9,0,14,0.0
2024-11-24,PL,2025-02-07,401.0,10,0,13,0.0
2024-11-17,PL,2025-02-07,313.7,11,0,12,0.0
2024-11-10,PL,2025-02-07,325.2,12,0,11,0.0
2024-11-03,PL,2025-02-07,301.9,13,0,10,0.0
2024-10-27,PL,2025-02-07,356.7,14,0,9,0.0
2024-10-20,PL,2025-02-07,386.5,15,0,8,0.0
2024-10-13,PL,2025-02-07,367.5,16,0,7,0.0
2024-10-06,PL,2025-02-07,365.4,17,0,6,0.0
2025-02-09,PL,2025-02-14,600.9,0,0,24,0.0
2025-02-02,PL,2025-02-14,662.1,1,0,23,0.0
2025-01-26,PL,2025-02-14,683.4,2,0,22,0.0
2025-01-19,PL,2025-02-14,523.3,3,0,21,0.0
2025-01-12,PL,2025-02-14,481.7,4,0,20,0.0
2025-01-05,PL,2025-02-14,369.1,5,0,19,0.0
2024-12-29,PL,2025-02-14,377.6,6,0,18,0.0
2024-12-22,PL,2025-02-14,611.7,7,0,17,0.0
2024-12-15,PL,2025-02-14,507.0,8,0,16,0.0
2024-12-08,PL,2025-02-14,420.7,9,0,15,0.0
2024-12-01,PL,2025-02-14,413.7,10,0,14,0.0
2024-11-24,PL,2025-02-14,401.0,11,0,13,0.0
2024-11-17,PL,2025-02-14,313.7,12,0,12,0.0
2024-11-10,PL,2025-02-14,325.2,13,0,11,0.0
2024-11-03,PL,2025-02-14,301.9,14,0,10,0.0
2024-10-27,PL,2025-02-14,356.7,15,0,9,0.0
2024-10-20,PL,2025-02-14,386.5,16,0,8,0.0
2024-10-13,PL,2025-02-14,367.5,17,0,7,0.0
2024-10-06,PL,2025-02-14,365.4,18,0,6,0.0
2025-02-09,PL,2025-02-14,600.9,0,0,24,0.0
2025-02-02,PL,2025-02-14,662.1,1,0,23,0.0
2025-01-26,PL,2025-02-14,683.4,2,0,22,0.0
2025-01-19,PL,2025-02-14,523.3,3,0,21,0.0
2025-01-12,PL,2025-02-14,481.7,4,0,20,0.0
2025-01-05,PL,2025-02-14,369.1,5,0,19,0.0
2024-12-29,PL,2025-02-14,377.6,6,0,18,0.0
2024-12-22,PL,2025-02-14,611.7,7,0,17,0.0
2024-12-15,PL,2025-02-14,507.0,8,0,16,0.0
2024-12-08,PL,2025-02-14,420.7,9,0,15,0.0
2024-12-01,PL,2025-02-14,413.7,10,0,14,0.0
2024-11-24,PL,2025-02-14,401.0,11,0,13,0.0
2024-11-17,PL,2025-02-14,313.7,12,0,12,0.0
2024-11-10,PL,2025-02-14,325.2,13,0,11,0.0
2024-11-03,PL,2025-02-14,301.9,14,0,10,0.0
2024-10-27,PL,2025-02-14,356.7,15,0,9,0.0
2024-10-20,PL,2025-02-14,386.5,16,0,8,0.0
2024-10-13,PL,2025-02-14,367.5,17,0,7,0.0
2024-10-06,PL,2025-02-14,365.4,18,0,6,0.0
2025-02-16,PL,2025-02-21,599.5,0,0,25,0.0
2025-02-09,PL,2025-02-21,600.9,1,0,24,0.0
2025-02-02,PL,2025-02-21,662.1,2,0,23,0.0
2025-01-26,PL,2025-02-21,683.4,3,0,22,0.0
2025-01-19,PL,2025-02-21,523.3,4,0,21,0.0
2025-01-12,PL,2025-02-21,481.7,5,0,20,0.0
2025-01-05,PL,2025-02-21,369.1,6,0,19,0.0
2024-12-29,PL,2025-02-21,377.6,7,0,18,0.0
2024-12-22,PL,2025-02-21,611.7,8,0,17,0.0
2024-12-15,PL,2025-02-21,507.0,9,0,16,0.0
2024-12-08,PL,2025-02-21,420.7,10,0,15,0.0
2024-12-01,PL,2025-02-21,413.7,11,0,14,0.0
2024-11-24,PL,2025-02-21,401.0,12,0,13,0.0
2024-11-17,PL,2025-02-21,313.7,13,0,12,0.0
2024-11-10,PL,2025-02-21,325.2,14,0,11,0.0
2024-11-03,PL,2025-02-21,301.9,15,0,10,0.0
2024-10-27,PL,2025-02-21,356.7,16,0,9,0.0
2024-10-20,PL,2025-02-21,386.5,17,0,8,0.0
2024-10-13,PL,2025-02-21,367.5,18,0,7,0.0
2024-10-06,PL,2025-02-21,365.4,19,0,6,0.0
2025-02-16,PL,2025-02-21,599.5,0,0,25,0.0
2025-02-09,PL,2025-02-21,600.9,1,0,24,0.0
2025-02-02,PL,2025-02-21,662.1,2,0,23,0.0
2025-01-26,PL,2025-02-21,683.4,3,0,22,0.0
2025-01-19,PL,2025-02-21,523.3,4,0,21,0.0
2025-01-12,PL,2025-02-21,481.7,5,0,20,0.0
2025-01-05,PL,2025-02-21,369.1,6,0,19,0.0
2024-12-29,PL,2025-02-21,377.6,7,0,18,0.0
2024-12-22,PL,2025-02-21,611.7,8,0,17,0.0
2024-12-15,PL,2025-02-21,507.0,9,0,16,0.0
2024-12-08,PL,2025-02-21,420.7,10,0,15,0.0
2024-12-01,PL,2025-02-21,413.7,11,0,14,0.0
2024-11-24,PL,2025-02-21,401.0,12,0,13,0.0
2024-11-17,PL,2025-02-21,313.7,13,0,12,0.0
2024-11-10,PL,2025-02-21,325.2,14,0,11,0.0
2024-11-03,PL,2025-02-21,301.9,15,0,10,0.0
2024-10-27,PL,2025-02-21,356.7,16,0,9,0.0
2024-10-20,PL,2025-02-21,386.5,17,0,8,0.0
2024-10-13,PL,2025-02-21,367.5,18,0,7,0.0
2024-10-06,PL,2025-02-21,365.4,19,0,6,0.0
2025-02-23,PL,2025-02-28,641.8,0,0,26,0.0
2025-02-16,PL,2025-02-28,599.5,1,0,25,0.0
2025-02-09,PL,2025-02-28,600.9,2,0,24,0.0
2025-02-02,PL,2025-02-28,662.1,3,0,23,0.0
2025-01-26,PL,2025-02-28,683.4,4,0,22,0.0
2025-01-19,PL,2025-02-28,523.3,5,0,21,0.0
2025-01-12,PL,2025-02-28,481.7,6,0,20,0.0
2025-01-05,PL,2025-02-28,369.1,7,0,19,0.0
2024-12-29,PL,2025-02-28,377.6,8,0,18,0.0
2024-12-22,PL,2025-02-28,611.7,9,0,17,0.0
2024-12-15,PL,2025-02-28,507.0,10,0,16,0.0
2024-12-08,PL,2025-02-28,420.7,11,0,15,0.0
2024-12-01,PL,2025-02-28,413.7,12,0,14,0.0
2024-11-24,PL,2025-02-28,401.0,13,0,13,0.0
2024-11-17,PL,2025-02-28,313.7,14,0,12,0.0
2024-11-10,PL,2025-02-28,325.2,15,0,11,0.0
2024-11-03,PL,2025-02-28,301.9,16,0,10,0.0
2024-10-27,PL,2025-02-28,356.7,17,0,9,0.0
2024-10-20,PL,2025-02-28,386.5,18,0,8,0.0
2024-10-13,PL,2025-02-28,367.5,19,0,7,0.0
2024-10-06,PL,2025-02-28,365.4,20,0,6,0.0
2025-02-23,PL,2025-02-28,641.8,0,0,26,0.0
2025-02-16,PL,2025-02-28,599.5,1,0,25,0.0
2025-02-09,PL,2025-02-28,600.9,2,0,24,0.0
2025-02-02,PL,2025-02-28,662.1,3,0,23,0.0
2025-01-26,PL,2025-02-28,683.4,4,0,22,0.0
2025-01-19,PL,2025-02-28,523.3,5,0,21,0.0
2025-01-12,PL,2025-02-28,481.7,6,0,20,0.0
2025-01-05,PL,2025-02-28,369.1,7,0,19,0.0
2024-12-29,PL,2025-02-28,377.6,8,0,18,0.0
2024-12-22,PL,2025-02-28,611.7,9,0,17,0.0
2024-12-15,PL,2025-02-28,507.0,10,0,16,0.0
2024-12-08,PL,2025-02-28,420.7,11,0,15,0.0
2024-12-01,PL,2025-02-28,413.7,12,0,14,0.0
2024-11-24,PL,2025-02-28,401.0,13,0,13,0.0
2024-11-17,PL,2025-02-28,313.7,14,0,12,0.0
2024-11-10,PL,2025-02-28,325.2,15,0,11,0.0
2024-11-03,PL,2025-02-28,301.9,16,0,10,0.0
2024-10-27,PL,2025-02-28,356.7,17,0,9,0.0
2024-10-20,PL,2025-02-28,386.5,18,0,8,0.0
2024-10-13,PL,2025-02-28,367.5,19,0,7,0.0
2024-10-06,PL,2025-02-28,365.4,20,0,6,0.0
2025-03-02,PL,2025-03-07,602.1,0,0,27,0.0
2025-02-23,PL,2025-03-07,641.8,1,0,26,0.0
2025-02-16,PL,2025-03-07,599.5,2,0,25,0.0
2025-02-09,PL,2025-03-07,600.9,3,0,24,0.0
2025-02-02,PL,2025-03-07,662.1,4,0,23,0.0
2025-01-26,PL,2025-03-07,683.4,5,0,22,0.0
2025-01-19,PL,2025-03-07,523.3,6,0,21,0.0
2025-01-12,PL,2025-03-07,481.7,7,0,20,0.0
2025-01-05,PL,2025-03-07,369.1,8,0,19,0.0
2024-12-29,PL,2025-03-07,377.6,9,0,18,0.0
2024-12-22,PL,2025-03-07,611.7,10,0,17,0.0
2024-12-15,PL,2025-03-07,507.0,11,0,16,0.0
2024-12-08,PL,2025-03-07,420.7,12,0,15,0.0
2024-12-01,PL,2025-03-07,413.7,13,0,14,0.0
2024-11-24,PL,2025-03-07,401.0,14,0,13,0.0
2024-11-17,PL,2025-03-07,313.7,15,0,12,0.0
2024-11-10,PL,2025-03-07,325.2,16,0,11,0.0
2024-11-03,PL,2025-03-07,301.9,17,0,10,0.0
2024-10-27,PL,2025-03-07,356.7,18,0,9,0.0
2024-10-20,PL,2025-03-07,386.5,19,0,8,0.0
2024-10-13,PL,2025-03-07,367.5,20,0,7,0.0
2024-10-06,PL,2025-03-07,365.4,21,0,6,0.0
2025-03-02,PL,2025-03-07,602.1,0,0,27,0.0
2025-02-23,PL,2025-03-07,641.8,1,0,26,0.0
2025-02-16,PL,2025-03-07,599.5,2,0,25,0.0
2025-02-09,PL,2025-03-07,600.9,3,0,24,0.0
2025-02-02,PL,2025-03-07,662.1,4,0,23,0.0
2025-01-26,PL,2025-03-07,683.4,5,0,22,0.0
2025-01-19,PL,2025-03-07,523.3,6,0,21,0.0
2025-01-12,PL,2025-03-07,481.7,7,0,20,0.0
2025-01-05,PL,2025-03-07,369.1,8,0,19,0.0
2024-12-29,PL,2025-03-07,377.6,9,0,18,0.0
2024-12-22,PL,2025-03-07,611.7,10,0,17,0.0
2024-12-15,PL,2025-03-07,507.0,11,0,16,0.0
2024-12-08,PL,2025-03-07,420.7,12,0,15,0.0
2024-12-01,PL,2025-03-07,413.7,13,0,14,0.0
2024-11-24,PL,2025-03-07,401.0,14,0,13,0.0
2024-11-17,PL,2025-03-07,313.7,15,0,12,0.0
2024-11-10,PL,2025-03-07,325.2,16,0,11,0.0
2024-11-03,PL,2025-03-07,301.9,17,0,10,0.0
2024-10-27,PL,2025-03-07,356.7,18,0,9,0.0
2024-10-20,PL,2025-03-07,386.5,19,0,8,0.0
2024-10-13,PL,2025-03-07,367.5,20,0,7,0.0
2024-10-06,PL,2025-03-07,365.4,21,0,6,0.0
2024-10-06,RO,2024-10-11,0.0,0,0,6,0.0
2024-10-06,RO,2024-10-11,0.0,0,0,6,0.0
2024-10-13,RO,2024-10-18,0.2,0,0,7,0.0
2024-10-06,RO,2024-10-18,0.0,1,0,6,0.0
2024-10-13,RO,2024-10-18,0.2,0,0,7,0.0
2024-10-06,RO,2024-10-18,0.0,1,0,6,0.0
2024-10-20,RO,2024-10-25,0.2,0,0,8,0.0
2024-10-13,RO,2024-10-25,0.2,1,0,7,0.0
2024-10-06,RO,2024-10-25,0.0,2,0,6,0.0
2024-10-20,RO,2024-10-25,0.2,0,0,8,0.0
2024-10-13,RO,2024-10-25,0.2,1,0,7,0.0
2024-10-06,RO,2024-10-25,0.0,2,0,6,0.0
2024-11-03,RO,2024-11-08,1.0,0,0,10,0.0
2024-10-27,RO,2024-11-08,0.2,1,0,9,0.0
2024-10-20,RO,2024-11-08,0.2,2,0,8,0.0
2024-10-13,RO,2024-11-08,0.2,3,0,7,0.0
2024-10-06,RO,2024-11-08,0.0,4,0,6,0.0
2024-11-03,RO,2024-11-08,1.0,0,0,10,0.0
2024-10-27,RO,2024-11-08,0.2,1,0,9,0.0
2024-10-20,RO,2024-11-08,0.2,2,0,8,0.0
2024-10-13,RO,2024-11-08,0.2,3,0,7,0.0
2024-10-06,RO,2024-11-08,0.0,4,0,6,0.0
2024-11-10,RO,2024-11-15,0.9,0,0,11,0.0
2024-11-03,RO,2024-11-15,1.0,1,0,10,0.0
2024-10-27,RO,2024-11-15,0.2,2,0,9,0.0
2024-10-20,RO,2024-11-15,0.2,3,0,8,0.0
2024-10-13,RO,2024-11-15,0.2,4,0,7,0.0
2024-10-06,RO,2024-11-15,0.0,5,0,6,0.0
2024-11-10,RO,2024-11-15,0.9,0,0,11,0.0
2024-11-03,RO,2024-11-15,1.0,1,0,10,0.0
2024-10-27,RO,2024-11-15,0.2,2,0,9,0.0
2024-10-20,RO,2024-11-15,0.2,3,0,8,0.0
2024-10-13,RO,2024-11-15,0.2,4,0,7,0.0
2024-10-06,RO,2024-11-15,0.0,5,0,6,0.0
2024-11-17,RO,2024-11-22,2.8,0,0,12,0.0
2024-11-10,RO,2024-11-22,0.9,1,0,11,0.0
2024-11-03,RO,2024-11-22,1.0,2,0,10,0.0
2024-10-27,RO,2024-11-22,0.2,3,0,9,0.0
2024-10-20,RO,2024-11-22,0.2,4,0,8,0.0
2024-10-13,RO,2024-11-22,0.2,5,0,7,0.0
2024-10-06,RO,2024-11-22,0.0,6,0,6,0.0
2024-11-17,RO,2024-11-22,2.8,0,0,12,0.0
2024-11-10,RO,2024-11-22,0.9,1,0,11,0.0
2024-11-03,RO,2024-11-22,1.0,2,0,10,0.0
2024-10-27,RO,2024-11-22,0.2,3,0,9,0.0
2024-10-20,RO,2024-11-22,0.2,4,0,8,0.0
2024-10-13,RO,2024-11-22,0.2,5,0,7,0.0
2024-10-06,RO,2024-11-22,0.0,6,0,6,0.0
2024-11-24,RO,2024-11-29,1.4,0,0,13,0.0
2024-11-17,RO,2024-11-29,2.8,1,0,12,0.0
2024-11-10,RO,2024-11-29,0.9,2,0,11,0.0
2024-11-03,RO,2024-11-29,1.0,3,0,10,0.0
2024-10-27,RO,2024-11-29,0.2,4,0,9,0.0
2024-10-20,RO,2024-11-29,0.2,5,0,8,0.0
2024-10-13,RO,2024-11-29,0.2,6,0,7,0.0
2024-10-06,RO,2024-11-29,0.0,7,0,6,0.0
2024-11-24,RO,2024-11-29,1.4,0,0,13,0.0
2024-11-17,RO,2024-11-29,2.8,1,0,12,0.0
2024-11-10,RO,2024-11-29,0.9,2,0,11,0.0
2024-11-03,RO,2024-11-29,1.0,3,0,10,0.0
2024-10-27,RO,2024-11-29,0.2,4,0,9,0.0
2024-10-20,RO,2024-11-29,0.2,5,0,8,0.0
2024-10-13,RO,2024-11-29,0.2,6,0,7,0.0
2024-10-06,RO,2024-11-29,0.0,7,0,6,0.0
2024-11-24,RO,2024-12-06,1.4,1,0,13,0.0
2024-11-17,RO,2024-12-06,2.8,2,0,12,0.0
2024-11-10,RO,2024-12-06,0.9,3,0,11,0.0
2024-11-03,RO,2024-12-06,1.0,4,0,10,0.0
2024-10-27,RO,2024-12-06,0.2,5,0,9,0.0
2024-10-20,RO,2024-12-06,0.2,6,0,8,0.0
2024-10-13,RO,2024-12-06,0.2,7,0,7,0.0
2024-10-06,RO,2024-12-06,0.0,8,0,6,0.0
2024-11-24,RO,2024-12-06,1.4,1,0,13,0.0
2024-11-17,RO,2024-12-06,2.8,2,0,12,0.0
2024-11-10,RO,2024-12-06,0.9,3,0,11,0.0
2024-11-03,RO,2024-12-06,1.0,4,0,10,0.0
2024-10-27,RO,2024-12-06,0.2,5,0,9,0.0
2024-10-20,RO,2024-12-06,0.2,6,0,8,0.0
2024-10-13,RO,2024-12-06,0.2,7,0,7,0.0
2024-10-06,RO,2024-12-06,0.0,8,0,6,0.0
2024-12-01,RO,2024-12-13,1.2,1,0,14,0.0
2024-11-24,RO,2024-12-13,1.4,2,0,13,0.0
2024-11-17,RO,2024-12-13,2.8,3,0,12,0.0
2024-11-10,RO,2024-12-13,0.9,4,0,11,0.0
2024-11-03,RO,2024-12-13,1.0,5,0,10,0.0
2024-10-27,RO,2024-12-13,0.2,6,0,9,0.0
2024-10-20,RO,2024-12-13,0.2,7,0,8,0.0
2024-10-13,RO,2024-12-13,0.2,8,0,7,0.0
2024-10-06,RO,2024-12-13,0.0,9,0,6,0.0
2024-12-01,RO,2024-12-13,1.2,1,0,14,0.0
2024-11-24,RO,2024-12-13,1.4,2,0,13,0.0
2024-11-17,RO,2024-12-13,2.8,3,0,12,0.0
2024-11-10,RO,2024-12-13,0.9,4,0,11,0.0
2024-11-03,RO,2024-12-13,1.0,5,0,10,0.0
2024-10-27,RO,2024-12-13,0.2,6,0,9,0.0
2024-10-20,RO,2024-12-13,0.2,7,0,8,0.0
2024-10-13,RO,2024-12-13,0.2,8,0,7,0.0
2024-10-06,RO,2024-12-13,0.0,9,0,6,0.0
2024-12-01,RO,2024-12-20,1.2,2,0,14,0.0
2024-11-24,RO,2024-12-20,1.4,3,0,13,0.0
2024-11-17,RO,2024-12-20,2.8,4,0,12,0.0
2024-11-10,RO,2024-12-20,0.9,5,0,11,0.0
2024-11-03,RO,2024-12-20,1.0,6,0,10,0.0
2024-10-27,RO,2024-12-20,0.2,7,0,9,0.0
2024-10-20,RO,2024-12-20,0.2,8,0,8,0.0
2024-10-13,RO,2024-12-20,0.2,9,0,7,0.0
2024-10-06,RO,2024-12-20,0.0,10,0,6,0.0
2024-12-01,RO,2024-12-20,1.2,2,0,14,0.0
2024-11-24,RO,2024-12-20,1.4,3,0,13,0.0
2024-11-17,RO,2024-12-20,2.8,4,0,12,0.0
2024-11-10,RO,2024-12-20,0.9,5,0,11,0.0
2024-11-03,RO,2024-12-20,1.0,6,0,10,0.0
2024-10-27,RO,2024-12-20,0.2,7,0,9,0.0
2024-10-20,RO,2024-12-20,0.2,8,0,8,0.0
2024-10-13,RO,2024-12-20,0.2,9,0,7,0.0
2024-10-06,RO,2024-12-20,0.0,10,0,6,0.0
2024-12-29,RO,2025-01-03,4.4,0,0,18,0.0
2024-12-22,RO,2025-01-03,0.9,1,0,17,0.0
2024-12-01,RO,2025-01-03,1.2,4,0,14,0.0
2024-11-24,RO,2025-01-03,1.4,5,0,13,0.0
2024-11-17,RO,2025-01-03,2.8,6,0,12,0.0
2024-11-10,RO,2025-01-03,0.9,7,0,11,0.0
2024-11-03,RO,2025-01-03,1.0,8,0,10,0.0
2024-10-27,RO,2025-01-03,0.2,9,0,9,0.0
2024-10-20,RO,2025-01-03,0.2,10,0,8,0.0
2024-10-13,RO,2025-01-03,0.2,11,0,7,0.0
2024-10-06,RO,2025-01-03,0.0,12,0,6,0.0
2024-12-29,RO,2025-01-03,4.4,0,0,18,0.0
2024-12-22,RO,2025-01-03,0.9,1,0,17,0.0
2024-12-01,RO,2025-01-03,1.2,4,0,14,0.0
2024-11-24,RO,2025-01-03,1.4,5,0,13,0.0
2024-11-17,RO,2025-01-03,2.8,6,0,12,0.0
2024-11-10,RO,2025-01-03,0.9,7,0,11,0.0
2024-11-03,RO,2025-01-03,1.0,8,0,10,0.0
2024-10-27,RO,2025-01-03,0.2,9,0,9,0.0
2024-10-20,RO,2025-01-03,0.2,10,0,8,0.0
2024-10-13,RO,2025-01-03,0.2,11,0,7,0.0
2024-10-06,RO,2025-01-03,0.0,12,0,6,0.0
2025-01-05,RO,2025-01-10,4.2,0,0,19,0.0
2024-12-29,RO,2025-01-10,4.4,1,0,18,0.0
2024-12-22,RO,2025-01-10,0.9,2,0,17,0.0
2024-12-01,RO,2025-01-10,1.2,5,0,14,0.0
2024-11-24,RO,2025-01-10,1.4,6,0,13,0.0
2024-11-17,RO,2025-01-10,2.8,7,0,12,0.0
2024-11-10,RO,2025-01-10,0.9,8,0,11,0.0
2024-11-03,RO,2025-01-10,1.0,9,0,10,0.0
2024-10-27,RO,2025-01-10,0.2,10,0,9,0.0
2024-10-20,RO,2025-01-10,0.2,11,0,8,0.0
2024-10-13,RO,2025-01-10,0.2,12,0,7,0.0
2024-10-06,RO,2025-01-10,0.0,13,0,6,0.0
2025-01-05,RO,2025-01-10,4.2,0,0,19,0.0
2024-12-29,RO,2025-01-10,4.4,1,0,18,0.0
2024-12-22,RO,2025-01-10,0.9,2,0,17,0.0
2024-12-01,RO,2025-01-10,1.2,5,0,14,0.0
2024-11-24,RO,2025-01-10,1.4,6,0,13,0.0
2024-11-17,RO,2025-01-10,2.8,7,0,12,0.0
2024-11-10,RO,2025-01-10,0.9,8,0,11,0.0
2024-11-03,RO,2025-01-10,1.0,9,0,10,0.0
2024-10-27,RO,2025-01-10,0.2,10,0,9,0.0
2024-10-20,RO,2025-01-10,0.2,11,0,8,0.0
2024-10-13,RO,2025-01-10,0.2,12,0,7,0.0
2024-10-06,RO,2025-01-10,0.0,13,0,6,0.0
2025-01-12,RO,2025-01-17,12.7,0,0,20,0.0
2025-01-05,RO,2025-01-17,4.2,1,0,19,0.0
2024-12-29,RO,2025-01-17,4.4,2,0,18,0.0
2024-12-22,RO,2025-01-17,0.9,3,0,17,0.0
2024-12-01,RO,2025-01-17,1.2,6,0,14,0.0
2024-11-24,RO,2025-01-17,1.4,7,0,13,0.0
2024-11-17,RO,2025-01-17,2.8,8,0,12,0.0
2024-11-10,RO,2025-01-17,0.9,9,0,11,0.0
2024-11-03,RO,2025-01-17,1.0,10,0,10,0.0
2024-10-27,RO,2025-01-17,0.2,11,0,9,0.0
2024-10-20,RO,2025-01-17,0.2,12,0,8,0.0
2024-10-13,RO,2025-01-17,0.2,13,0,7,0.0
2024-10-06,RO,2025-01-17,0.0,14,0,6,0.0
2025-01-12,RO,2025-01-17,12.7,0,0,20,0.0
2025-01-05,RO,2025-01-17,4.2,1,0,19,0.0
2024-12-29,RO,2025-01-17,4.4,2,0,18,0.0
2024-12-22,RO,2025-01-17,0.9,3,0,17,0.0
2024-12-01,RO,2025-01-17,1.2,6,0,14,0.0
2024-11-24,RO,2025-01-17,1.4,7,0,13,0.0
2024-11-17,RO,2025-01-17,2.8,8,0,12,0.0
2024-11-10,RO,2025-01-17,0.9,9,0,11,0.0
2024-11-03,RO,2025-01-17,1.0,10,0,10,0.0
2024-10-27,RO,2025-01-17,0.2,11,0,9,0.0
2024-10-20,RO,2025-01-17,0.2,12,0,8,0.0
2024-10-13,RO,2025-01-17,0.2,13,0,7,0.0
2024-10-06,RO,2025-01-17,0.0,14,0,6,0.0
2025-01-19,RO,2025-01-24,20.8,0,0,21,0.0
2025-01-12,RO,2025-01-24,12.7,1,0,20,0.0
2025-01-05,RO,2025-01-24,4.2,2,0,19,0.0
2024-12-29,RO,2025-01-24,4.4,3,0,18,0.0
2024-12-22,RO,2025-01-24,0.9,4,0,17,0.0
2024-12-01,RO,2025-01-24,1.2,7,0,14,0.0
2024-11-24,RO,2025-01-24,1.4,8,0,13,0.0
2024-11-17,RO,2025-01-24,2.8,9,0,12,0.0
2024-11-10,RO,2025-01-24,0.9,10,0,11,0.0
2024-11-03,RO,2025-01-24,1.0,11,0,10,0.0
2024-10-27,RO,2025-01-24,0.2,12,0,9,0.0
2024-10-20,RO,2025-01-24,0.2,13,0,8,0.0
2024-10-13,RO,2025-01-24,0.2,14,0,7,0.0
2024-10-06,RO,2025-01-24,0.0,15,0,6,0.0
2025-01-19,RO,2025-01-24,20.8,0,0,21,0.0
2025-01-12,RO,2025-01-24,12.7,1,0,20,0.0
2025-01-05,RO,2025-01-24,4.2,2,0,19,0.0
2024-12-29,RO,2025-01-24,4.4,3,0,18,0.0
2024-12-22,RO,2025-01-24,0.9,4,0,17,0.0
2024-12-01,RO,2025-01-24,1.2,7,0,14,0.0
2024-11-24,RO,2025-01-24,1.4,8,0,13,0.0
2024-11-17,RO,2025-01-24,2.8,9,0,12,0.0
2024-11-10,RO,2025-01-24,0.9,10,0,11,0.0
2024-11-03,RO,2025-01-24,1.0,11,0,10,0.0
2024-10-27,RO,2025-01-24,0.2,12,0,9,0.0
2024-10-20,RO,2025-01-24,0.2,13,0,8,0.0
2024-10-13,RO,2025-01-24,0.2,14,0,7,0.0
2024-10-06,RO,2025-01-24,0.0,15,0,6,0.0
2025-01-19,RO,2025-01-31,20.8,1,0,21,0.0
2025-01-12,RO,2025-01-31,12.7,2,0,20,0.0
2025-01-05,RO,2025-01-31,4.2,3,0,19,0.0
2024-12-29,RO,2025-01-31,4.4,4,0,18,0.0
2024-12-22,RO,2025-01-31,0.9,5,0,17,0.0
2024-12-01,RO,2025-01-31,1.2,8,0,14,0.0
2024-11-24,RO,2025-01-31,1.4,9,0,13,0.0
2024-11-17,RO,2025-01-31,2.8,10,0,12,0.0
2024-11-10,RO,2025-01-31,0.9,11,0,11,0.0
2024-11-03,RO,2025-01-31,1.0,12,0,10,0.0
2024-10-27,RO,2025-01-31,0.2,13,0,9,0.0
2024-10-20,RO,2025-01-31,0.2,14,0,8,0.0
2024-10-13,RO,2025-01-31,0.2,15,0,7,0.0
2024-10-06,RO,2025-01-31,0.0,16,0,6,0.0
2025-01-19,RO,2025-01-31,20.8,1,0,21,0.0
2025-01-12,RO,2025-01-31,12.7,2,0,20,0.0
2025-01-05,RO,2025-01-31,4.2,3,0,19,0.0
2024-12-29,RO,2025-01-31,4.4,4,0,18,0.0
2024-12-22,RO,2025-01-31,0.9,5,0,17,0.0
2024-12-01,RO,2025-01-31,1.2,8,0,14,0.0
2024-11-24,RO,2025-01-31,1.4,9,0,13,0.0
2024-11-17,RO,2025-01-31,2.8,10,0,12,0.0
2024-11-10,RO,2025-01-31,0.9,11,0,11,0.0
2024-11-03,RO,2025-01-31,1.0,12,0,10,0.0
2024-10-27,RO,2025-01-31,0.2,13,0,9,0.0
2024-10-20,RO,2025-01-31,0.2,14,0,8,0.0
2024-10-13,RO,2025-01-31,0.2,15,0,7,0.0
2024-10-06,RO,2025-01-31,0.0,16,0,6,0.0
2025-01-26,RO,2025-02-07,43.6,1,0,22,0.0
2025-01-19,RO,2025-02-07,20.8,2,0,21,0.0
2025-01-12,RO,2025-02-07,12.7,3,0,20,0.0
2025-01-05,RO,2025-02-07,4.2,4,0,19,0.0
2024-12-29,RO,2025-02-07,4.4,5,0,18,0.0
2024-12-22,RO,2025-02-07,0.9,6,0,17,0.0
2024-12-01,RO,2025-02-07,1.2,9,0,14,0.0
2024-11-24,RO,2025-02-07,1.4,10,0,13,0.0
2024-11-17,RO,2025-02-07,2.8,11,0,12,0.0
2024-11-10,RO,2025-02-07,0.9,12,0,11,0.0
2024-11-03,RO,2025-02-07,1.0,13,0,10,0.0
2024-10-27,RO,2025-02-07,0.2,14,0,9,0.0
2024-10-20,RO,2025-02-07,0.2,15,0,8,0.0
2024-10-13,RO,2025-02-07,0.2,16,0,7,0.0
2024-10-06,RO,2025-02-07,0.0,17,0,6,0.0
2025-01-26,RO,2025-02-07,43.6,1,0,22,0.0
2025-01-19,RO,2025-02-07,20.8,2,0,21,0.0
2025-01-12,RO,2025-02-07,12.7,3,0,20,0.0
2025-01-05,RO,2025-02-07,4.2,4,0,19,0.0
2024-12-29,RO,2025-02-07,4.4,5,0,18,0.0
2024-12-22,RO,2025-02-07,0.9,6,0,17,0.0
2024-12-01,RO,2025-02-07,1.2,9,0,14,0.0
2024-11-24,RO,2025-02-07,1.4,10,0,13,0.0
2024-11-17,RO,2025-02-07,2.8,11,0,12,0.0
2024-11-10,RO,2025-02-07,0.9,12,0,11,0.0
2024-11-03,RO,2025-02-07,1.0,13,0,10,0.0
2024-10-27,RO,2025-02-07,0.2,14,0,9,0.0
